2.000000 0.200000 4.61816e-36 
2.000000 0.300000 3.3157e-36 
2.000000 0.400000 2.74868e-36 
2.000000 0.500000 2.48688e-36 
2.000000 0.600000 2.39021e-36 
2.000000 0.700000 2.4019e-36 
2.000000 0.800000 2.49696e-36 
2.000000 0.900000 2.66508e-36 
2.000000 1.000000 2.90393e-36 
2.000000 1.100000 3.21623e-36 
2.000000 1.200000 3.60844e-36 
2.000000 1.300000 4.09015e-36 
2.000000 1.400000 4.67395e-36 
2.000000 1.500000 5.3755e-36 
2.000000 1.600000 6.3942e-36 
2.000000 1.700000 1.06861e-35 
2.000000 1.800000 2.42902e-35 
2.000000 1.900000 6.21736e-35 
2.000000 2.000000 1.61886e-34 
2.000000 2.100000 4.1364e-34 
2.000000 2.200000 1.02662e-33 
2.000000 2.300000 2.4712e-33 
2.000000 2.400000 5.77583e-33 
2.000000 2.500000 1.31291e-32 
2.000000 2.600000 2.9078e-32 
2.000000 2.700000 6.28569e-32 
2.000000 2.800000 1.32828e-31 
2.000000 2.900000 2.74792e-31 
2.000000 3.000000 5.5727e-31 
2.000000 3.100000 1.10916e-30 
2.000000 3.200000 2.16899e-30 
2.000000 3.300000 4.17147e-30 
2.000000 3.400000 7.89742e-30 
2.000000 3.500000 1.473e-29 
2.000000 3.600000 2.70878e-29 
2.000000 3.700000 4.91483e-29 
2.000000 3.800000 8.80402e-29 
2.000000 3.900000 1.55797e-28 
2.000000 4.000000 2.72509e-28 
2.000000 4.100000 4.71381e-28 
2.000000 4.200000 8.06748e-28 
2.000000 4.300000 1.36671e-27 
2.000000 4.400000 2.29282e-27 
2.000000 4.500000 3.81054e-27 
2.000000 4.600000 6.276e-27 
2.000000 4.700000 1.02473e-26 
2.000000 4.800000 1.65924e-26 
2.000000 4.900000 2.66505e-26 
2.000000 5.000000 4.24745e-26 
2.000000 5.100000 6.71879e-26 
2.000000 5.200000 1.05513e-25 
2.000000 5.300000 1.64542e-25 
2.000000 5.400000 2.54859e-25 
2.000000 5.500000 3.92163e-25 
2.000000 5.600000 5.99612e-25 
2.000000 5.700000 9.11148e-25 
2.000000 5.800000 1.37628e-24 
2.000000 5.900000 2.06678e-24 
2.000000 6.000000 3.08622e-24 
2.000000 6.100000 4.58322e-24 
2.000000 6.200000 6.77004e-24 
2.000000 6.300000 9.94839e-24 
2.000000 6.400000 1.4545e-23 
2.000000 6.500000 2.11606e-23 
2.000000 6.600000 3.06373e-23 
2.000000 6.700000 4.41507e-23 
2.000000 6.800000 6.33337e-23 
2.000000 6.900000 9.04458e-23 
2.000000 7.000000 1.28602e-22 
2.000000 7.100000 1.82077e-22 
2.000000 7.200000 2.56716e-22 
2.000000 7.300000 3.60481e-22 
2.000000 7.400000 5.04171e-22 
2.000000 7.500000 7.02395e-22 
2.000000 7.600000 9.74827e-22 
2.000000 7.700000 1.34788e-21 
2.000000 7.800000 1.85688e-21 
2.000000 7.900000 2.54895e-21 
2.000000 8.000000 3.48669e-21 
2.000000 8.100000 4.75299e-21 
2.000000 8.200000 6.45731e-21 
2.000000 8.300000 8.7438e-21 
2.000000 8.400000 1.18014e-20 
2.000000 8.500000 1.58776e-20 
2.000000 8.600000 2.12947e-20 
2.000000 8.700000 2.84721e-20 
2.000000 8.800000 3.79541e-20 
2.000000 8.900000 5.04435e-20 
2.000000 9.000000 6.68477e-20 
2.000000 9.100000 8.83328e-20 
2.000000 9.200000 1.16394e-19 
2.000000 9.300000 1.52944e-19 
2.000000 9.400000 2.00424e-19 
2.000000 9.500000 2.61941e-19 
2.000000 9.600000 3.41436e-19 
2.000000 9.700000 4.43897e-19 
2.000000 9.800000 5.75632e-19 
2.000000 9.900000 7.44581e-19 
2.000000 10.000000 9.6073e-19 
2.000000 10.100000 1.2366e-18 
2.000000 10.200000 1.58784e-18 
