0.100000 0.000000 0 
0.100000 4.000000 0 

0.400000 0.000000 9.95417e-62 
0.400000 4.000000 9.95417e-62 

0.700000 0.000000 1.95509e-51 
0.700000 4.000000 1.95509e-51 

1.000000 0.000000 4.86017e-43 
1.000000 4.000000 4.86017e-43 

1.300000 0.000000 8.39134e-40 
1.300000 4.000000 8.39134e-40 

1.600000 0.000000 3.11361e-38 
1.600000 4.000000 3.11361e-38 

1.900000 0.000000 2.37866e-37 
1.900000 4.000000 2.37866e-37 

2.200000 0.000000 8.79561e-37 
2.200000 4.000000 8.79561e-37 

2.500000 0.000000 2.20774e-36 
2.500000 4.000000 2.20774e-36 

2.800000 0.000000 4.25739e-36 
2.800000 4.000000 4.25739e-36 

3.100000 0.000000 6.69155e-36 
3.100000 4.000000 6.69155e-36 

3.400000 0.000000 8.94592e-36 
3.400000 4.000000 8.94592e-36 

3.700000 0.000000 1.05307e-35 
3.700000 4.000000 1.05307e-35 

4.000000 0.000000 1.12217e-35 
4.000000 4.000000 1.12217e-35 

4.300000 0.000000 1.10646e-35 
4.300000 4.000000 1.10646e-35 

4.600000 0.000000 1.02692e-35 
4.600000 4.000000 1.02692e-35 

4.900000 0.000000 9.09301e-36 
4.900000 4.000000 9.09301e-36 

5.200000 0.000000 7.76345e-36 
5.200000 4.000000 7.76345e-36 

5.500000 0.000000 6.44504e-36 
5.500000 4.000000 6.44504e-36 

5.800000 0.000000 5.2374e-36 
5.800000 4.000000 5.2374e-36 

6.100000 0.000000 4.18841e-36 
6.100000 4.000000 4.18841e-36 

6.400000 0.000000 3.31041e-36 
6.400000 4.000000 3.31041e-36 

6.700000 0.000000 2.59483e-36 
6.700000 4.000000 2.59483e-36 

7.000000 0.000000 2.02273e-36 
7.000000 4.000000 2.02273e-36 

7.300000 0.000000 1.57161e-36 
7.300000 4.000000 1.57161e-36 

7.600000 0.000000 1.21931e-36 
7.600000 4.000000 1.21931e-36 

7.900000 0.000000 9.45975e-37 
7.900000 4.000000 9.45975e-37 

8.200000 0.000000 7.34772e-37 
8.200000 4.000000 7.34772e-37 

8.500000 0.000000 5.71924e-37 
8.500000 4.000000 5.71924e-37 

8.800000 0.000000 4.46442e-37 
8.800000 4.000000 4.46442e-37 

9.100000 0.000000 3.49691e-37 
9.100000 4.000000 3.49691e-37 

9.400000 0.000000 2.74978e-37 
9.400000 4.000000 2.74978e-37 

9.700000 0.000000 2.17148e-37 
9.700000 4.000000 2.17148e-37 

