0.200000   5.10767e-30 
0.400000   2.81313e-29 
0.600000   3.63593e-28 
0.800000   1.56747e-28 
1.000000   7.9474e-29 
1.200000   2.3113e-26 
1.400000   7.50654e-27 
1.600000   5.79255e-19 
1.800000   6.88757e-17 
2.000000   5.1239e-14 
2.200000   1.73411e-14 
2.400000   6.43727e-15 
2.600000   2.58454e-15 
2.800000   1.1468e-09 
3.000000   4.89766e-10 
3.200000   2.21051e-10 
3.400000   1.04752e-10 
3.600000   5.18372e-11 
3.800000   2.66644e-11 
4.000000   1.42016e-11 
4.200000   7.80561e-12 
4.400000   4.41451e-12 
4.600000   2.56256e-12 
4.800000   1.52344e-12 
5.000000   9.25757e-13 
5.200000   1.7272e-06 
5.400000   1.0485e-06 
5.600000   1.73874 
5.800000   1.05514 
6.000000   0.651539 
6.200000   0.408918 
6.400000   0.260585 
6.600000   0.16845 
6.800000   0.110365 
7.000000   0.0732305 
7.200000   0.0491747 
7.400000   0.0333961 
7.600000   0.0229241 
7.800000   0.015896 
8.000000   0.0111291 
8.200000   0.00786318 
8.400000   0.00560421 
8.600000   0.00402743 
8.800000   0.00291724 
9.000000   0.00212908 
9.200000   0.0015651 
9.400000   0.00179037 
9.600000   0.0013223 
9.800000   0.000983115 
10.000000   0.000735601 
10.200000   0.000553775 
10.400000   0.000419346 
10.600000   0.0021605 
10.800000   0.00162242 
11.000000   0.00122523 
11.200000   0.000930314 
11.400000   0.000710085 
11.600000   0.00054473 
11.800000   0.00041992 
12.000000   0.000325231 
12.200000   0.00025304 
12.400000   0.000197739 
12.600000   0.000240589 
12.800000   0.000188225 
13.000000   0.000147874 
13.200000   0.000116644 
13.400000   9.23709e-05 
13.600000   7.34273e-05 
13.800000   5.85841e-05 
14.000000   4.69088e-05 
14.200000   3.76907e-05 
14.400000   3.03863e-05 
14.600000   2.45776e-05 
14.800000   1.99427e-05 
15.000000   1.62319e-05 
15.200000   1.32513e-05 
